Rue Henri Mayer,48.8279781,2.2760859,residential,30889959,
Rue Julien Lacroix,48.8714398,2.3829482,residential,174985068,
Rue de Chézy,48.8871126,2.2702104,residential,221253486,
Rue de Chézy,48.8882172,2.2715711,residential,221253488,
Boulevard Bineau,48.8893757,2.2729532,primary,221253490,
Avenue de Verdun,48.8219730,2.2938104,residential,132779908,
Rue Jean Bleuzen,48.8245275,2.2989605,secondary,132779916,
Rue Jean Bleuzen,48.8247889,2.2995786,secondary,132779918,
Rue Louis Vicat,48.8254397,2.3004676,tertiary,132779919,
Boulevard Mortier,48.8770052,2.4066398,primary,1673531282,
Rue de Belleville,48.8770596,2.4061760,secondary,1673531283,
Boulevard d'Algérie,48.8786339,2.4017910,primary,1673531284,
Boulevard Sérurier,48.8788740,2.4018693,primary,1673531287,
Rue de la Marne,48.8893465,2.3836921,residential,202117023,
Boulevard Saint-Martin,48.8681406,2.3611480,primary,706744224,
Rue de Billancourt,48.8349442,2.2371031,residential,111677369,
Rue de la Rochefoucauld,48.8461032,2.2410921,residential,1252328097,
Rue Armand Carrel,48.8830940,2.3714466,residential,94113740,
n/a,48.8871925,2.2416495,primary_link,6049825442,
n/a,48.8807498,2.4244412,residential,6382555088,
Rue Larmeroux,48.8179332,2.2839913,secondary,176820194,
Rue de Châtillon,48.8153293,2.2825578,residential,176820196,
n/a,48.9034025,2.4468196,residential,1330384874,
Rue de la Bergére,48.9033547,2.4469659,residential,1330384875,
Allée Bayard,48.9011148,2.4678201,residential,1370324207,
Rue Réaumur,48.8669030,2.3494727,secondary,25581570,
Rue Pasquier,48.8710378,2.3229660,tertiary,314311342,
Avenue du Général Leclerc,48.8326381,2.2405119,primary,366219304,
Boulevard Victor,48.8344462,2.2840518,primary,6198530096,
Rue de Tourtille,48.8703196,2.3818133,residential,174985267,
Boulevard Saint-Jacques,48.8320661,2.3395492,primary,166334525,
Place de la Madeleine,48.8692527,2.3243787,secondary,314314814,
Rue Saint-Charles,48.8412412,2.2808442,residential,116133958,
