Mission Street,37.7703896,-122.4198591,secondary,65281253
Hyde Street,37.7987315,-122.4189691,tertiary,65296947
Lincoln Boulevard,37.7996089,-122.4672235,tertiary,65281338
16th Street,37.7649170,-122.4218860,secondary,65319660
n/a,37.7492642,-122.4049553,primary_link,65281357
n/a,37.7498959,-122.4055524,primary_link,65281359
Potrero Avenue,37.7513818,-122.4061396,primary,65281379
Denslowe Drive,37.7198090,-122.4742930,residential,65281401
San Jose Avenue,37.7116935,-122.4553736,primary,5020473923
Harrison Street,37.7852239,-122.3940267,primary,65281429
Alemany Boulevard,37.7316825,-122.4247646,primary,65310936
Lower Great Highway,37.7584149,-122.5091764,tertiary,4034372264
Geneva Avenue,37.7129224,-122.4328456,primary,65281511
South Hill Boulevard,37.7127118,-122.4329926,residential,65281514
Jamestown Avenue,37.7140527,-122.3883760,tertiary,6355295729
Sunset Boulevard,37.7332051,-122.4939058,secondary,65281547
Presidio Avenue,37.7869416,-122.4467465,tertiary,4014218767
Culebra Terrace,37.8025910,-122.4222930,residential,65281555
n/a,37.7491621,-122.4055609,primary_link,65281576
Hampshire Street,37.7489570,-122.4065082,residential,65281580
Cesar Chavez Street,37.7487187,-122.4067512,primary,65281582
Point Lobos Avenue,37.7798092,-122.5104268,secondary,370810450
Cesar Chavez Street,37.7495355,-122.4029714,primary,65281639
n/a,37.7158319,-122.4852514,secondary_link,1196841579
Illinois Street,37.7508087,-122.3866443,residential,6394748584
Church Street,37.7564972,-122.4279075,residential,65302214
Great Highway,37.7639028,-122.5104368,primary,4352253621
43rd Avenue,37.7419226,-122.5014239,residential,65297024
Silver Avenue,37.7324900,-122.4054505,secondary,6381903682
Geary Boulevard,37.7801682,-122.4846128,secondary,6381903684
Evans Avenue,37.7420037,-122.3865215,secondary,259399504
Evans Avenue,37.7409593,-122.3846802,secondary,259399505
Evans Avenue,37.7388237,-122.3809152,secondary,259399506
Harrison Street,37.7790353,-122.4018579,primary,65281916
Lake Merced Boulevard,37.7239614,-122.4849996,secondary,1196826498
San Jose Avenue,37.7311558,-122.4353297,secondary,3143245707
3rd Street,37.7798078,-122.3939609,primary,5020852180
3rd Street,37.7759564,-122.3899925,primary,5020852181
Ortega Street,37.7519531,-122.4860043,residential,65306589
3rd Street,37.7391762,-122.3892830,primary,3998134269
Saint Francis Boulevard,37.7347980,-122.4710592,secondary,615144106
Cambon Drive,37.7175065,-122.4743876,residential,65282059
Sloat Boulevard,37.7338508,-122.4933411,primary,4062846990
26th Avenue,37.7345146,-122.4820389,residential,4062846996
Eucalyptus Drive,37.7311237,-122.4768649,residential,4062847005
Eucalyptus Drive,37.7311542,-122.4826841,residential,4062847007
Harney Way,37.7101601,-122.3913339,tertiary,768238771
Lake Merced Boulevard,37.7293816,-122.4907381,secondary,4062847014
Eucalyptus Drive,37.7311525,-122.4800339,residential,4062847020
Vidal Drive,37.7185785,-122.4848275,residential,1202331695
Lake Merced Boulevard,37.7295354,-122.4939510,tertiary,4062847025
Sloat Boulevard,37.7345182,-122.4782977,primary,4062847031
26th Avenue,37.7343530,-122.4820276,residential,4062847040
Lake Merced Boulevard,37.7294475,-122.4943050,tertiary,4062847046
Clearfield Drive,37.7337798,-122.4915740,residential,65282123
Eucalyptus Drive,37.7311272,-122.4772525,residential,4062847057
Eucalyptus Drive,37.7311445,-122.4791515,residential,4062847066
Sloat Boulevard,37.7343920,-122.4811484,primary,4062847086
Vermont Street,37.7685360,-122.4048807,residential,65282185
Bayshore Boulevard,37.7463123,-122.4042943,primary,65282190
Bayshore Boulevard,37.7460631,-122.4038182,primary,65282200
San Jose Avenue,37.7193685,-122.4476997,secondary,6395011262
Jerrold Avenue,37.7431804,-122.3967418,tertiary,65282263
Eucalyptus Drive,37.7311365,-122.4782691,residential,4062847198
Fisher Loop,37.8000521,-122.4608010,residential,65282272
Sloat Boulevard,37.7343140,-122.4829082,primary,4062847207
Lake Merced Boulevard,37.7293808,-122.4943918,tertiary,4062847211
Fisher Loop,37.7999664,-122.4611674,residential,65282319
Sloat Boulevard,37.7337564,-122.4954172,primary,65282347
Sunset Boulevard,37.7321324,-122.4938307,secondary,65282353
Industrial Street,37.7376144,-122.4072452,primary,65282365
Vidal Drive,37.7183244,-122.4848252,residential,1202331982
Burke Avenue,37.7448980,-122.3868385,residential,1682973008
Cargo Way,37.7436795,-122.3827007,residential,1682973021
The Embarcadero,37.8042765,-122.4023935,primary,2071244864
Evans Avenue,37.7374818,-122.3787423,secondary,3999015415
n/a,37.7399632,-122.3831811,secondary_link,3999015416
Evans Avenue,37.7401853,-122.3835718,secondary,3999015418
18th Street,37.7629006,-122.3911258,residential,6345466367
Sloat Boulevard,37.7342588,-122.4992708,primary,2630856793
